Text,Created,Likes,Sentiment
"$COTY  Today I have done really well, 
let&#39;s goo !!!!!!!!",2020-12-03T16:06:01Z,2608,{'basic': 'Bullish'}
@Kirchie_47 $COTY i think this trade will be played out by May.,2020-12-03T15:50:06Z,47,{'basic': 'Bullish'}
$COTY another easy day of holding here.,2020-12-03T15:47:49Z,1418,{'basic': 'Bullish'}
$COTY idk who in their right mind would be selling off right now. Growth of this stock is inevitable,2020-12-03T15:37:14Z,102,{'basic': 'Bullish'}
$COTY I do  love this stock!,2020-12-03T15:36:40Z,1514,
$COTY,2020-12-03T15:36:14Z,295,
$COTY,2020-12-03T15:22:30Z,4605,{'basic': 'Bullish'}
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-11-30/,2020-11-30T21:32:13Z,94,
$COTY Looks for BofA to give some good upgrade here this week. Their presentation was solid.,2020-11-30T21:08:56Z,870,
"My ballance to todays 
$HYSR 🟢
$PPD  🟢
$COTY 🟢
$APTX 🟢
$AMWL 🟢

Still a green day for me despite plenty of red!!!",2020-11-30T21:08:54Z,163,
$COTY After market pump party anyone?,2020-11-30T20:51:47Z,81,{'basic': 'Bullish'}
$COTY big buying today. All above VWAP as well. Very bullish.,2020-11-30T20:23:55Z,226,{'basic': 'Bullish'}
$COTY let&#39;s wait this out. NO other comment needed from me till then 💪Don&#39;t forget Coty just isn&#39;t cosmetics :&lt;,2020-11-30T20:23:16Z,8,{'basic': 'Bullish'}
$COTY Why does everything happen afterhours now,2020-11-30T20:12:20Z,467,{'basic': 'Bullish'}
$COTY after hour will be huge!,2020-11-30T20:11:43Z,593,{'basic': 'Bullish'}
"$COTY looks like they had a presentation with Bank of America this morning. I tried including the link from my portal. Not sure if you will be able to open it. I would gather that Bank of America will initiate coverage if they liked what they heard this morning.  https://my.apps.factset.com/viewer/?_doc_id=1201587356_slides&amp;_doc_date=20201130&amp;_doc_product=NEWS_FCIS&amp;_doc_docfn=U2FsdGVkX1%2F40hczwVghISgam3lkeEWLKzjzYkYoNvIyMh73sKme1siFpNDPs3OsB05IHct3udt1izNwo9dzmslK1TNLXDhdiajtBgaMV9A%3D&amp;_doc_title=Coty,%20Inc.%20Slide%201%3A%20Bank%20of%20America%20Merrill%20Lynch%20Leveraged%20Finance%20Conference&amp;_app_id=CSINews&amp;_appSesGUID=2ed7e552be62-777d-0905-b2b7-1b7f1606766095996",2020-11-30T20:06:16Z,226,{'basic': 'Bullish'}
$COTY Isn&#39;t the KKR announcement a done deal,2020-11-30T19:57:13Z,467,
$COTY “Presentation slides” from Investors Conference at Bank of America. https://s23.q4cdn.com/980953510/files/doc_presentations/2020/30/20201130-COTY-BofA-LEVERAGED-FINANCE-CONFERENCE-FINALv.pdf,2020-11-30T19:33:33Z,208,{'basic': 'Bullish'}
$COTY I hope we get the KKR announcement today. I think this stock is getting ready for a serious move.,2020-11-30T19:16:30Z,226,{'basic': 'Bullish'}
$COTY ten dollar land? 🤩,2020-11-30T18:58:57Z,2020,{'basic': 'Bullish'}
$COTY it has gone from $3 to $7 in a few days. You can&#39;t say that it hasn&#39;t did its spike...,2020-11-30T18:51:59Z,2882,
$COTY rack up those sales!,2020-11-30T18:24:14Z,870,
@nate11 $COTY still has room to run 👌🏼 lots of recent insider buying going on.,2020-11-30T18:15:18Z,4605,{'basic': 'Bullish'}
"$PTE Anyone looking for something else to jump into while this explodes, check out $COTY. Super undervalued and will be jumping immensely in the near future. Both great buys right now.",2020-11-30T18:09:43Z,292,{'basic': 'Bullish'}
$COTY 50k shares. Not selling until at least 10. Probably more like 12,2020-11-30T18:08:52Z,311,{'basic': 'Bullish'}
Big Gainer Alert: Trading today&#39;s 7.5% move in COTY INC $COTY https://wp.me/p5bLGB-bA27,2020-11-30T17:52:07Z,13,
"$COTY Don‘t forget all the good news below. This is just the the beginning. 
 
1. sales remains strong during Covid epidemic and still profitable.  
2. Financial is stable.  
3. Debt will be reduced in half by early next year.  
4. New strong management to unleash stronger grow all core regions.  
5. 52 week high was $13. Current price is not even close to where it was.  
6. Launched many awesome products. 
7. Management see strong grow across regions in the future.  
8. ULTA is partner with Target which also sell COTY products.  
9. Biggest sale holiday of the year is coming.  
10. Women/ladies can’t live without beauty product/skin care.  
11. over $2 billion sale deal will be closed  
12.Vaccine will be approved by mid Dec.  
13. many insiders are buying. they knew sales have been up.  
14. CITI upgraded $10. 
15. still extremely compared to its peers. 
16. millions have missed  
friend/family reunion, parties, anniversary, graduation , Birthday....Huge demand from COTY products!",2020-11-30T17:50:19Z,593,
$COTY ready to jump back in,2020-11-30T17:37:09Z,743,{'basic': 'Bullish'}
$COTY where is the kkr announcement?!,2020-11-30T17:35:34Z,571,{'basic': 'Bullish'}
$COTY I got Jan $8 calls and May $7 calls. Cash any out or hold em all?  Up in both.,2020-11-30T17:32:34Z,253,
"$COTY Hold your shares guys, this sleep giant will fly much higher. We are no where close to $13 wk high. Still extremely undervalued with enormous upside. Buy /hold/add, you will have the best Christmas and new year ever!",2020-11-30T17:29:56Z,593,{'basic': 'Bullish'}
$COTY and $PUGE thank you,2020-11-30T17:26:26Z,132,
$COTY KKR deal is going to change this company around and 2021 we will see $15+,2020-11-30T17:22:48Z,870,
$COTY oh fuck me looks like I may be eating my words today lool,2020-11-30T17:20:22Z,56,{'basic': 'Bullish'}
$COTY My average is 2.74. Just saying.,2020-11-30T17:19:15Z,85,{'basic': 'Bullish'}
$COTY the amount of insider buying and call buying is second to none. Where there is smoke there is fire. This thing is getting acquired.,2020-11-30T17:17:16Z,2585,{'basic': 'Bullish'}
$COTY gave you this trade last week. 5 times. Going much more. Strong buy,2020-11-30T17:15:11Z,2585,{'basic': 'Bullish'}
"$COTY Robert S Singer bought 5,000 shares [Very Low Conviction] www.insider-analysis.com/search_transactions.php?ticker=TABLE_COTY",2020-11-25T13:10:08Z,23,
"$COTY Isabelle Parize bought 10,000 shares [Low Conviction] www.insider-analysis.com/search_transactions.php?ticker=TABLE_COTY",2020-11-25T13:05:54Z,23,
$LJPC this will be like the rest of my picks soon.. if you liked $coty $fosl $mtdr $six your gonna love $ljpc,2020-11-25T13:01:46Z,1512,{'basic': 'Bullish'}
"$COTY  Insider Buying: Coty Inc. (NYSE:COTY) Director Buys 5,000 Shares of Stock

https://www.marketbeat.com/instant-alerts/nyse-coty-insider-buying-and-selling-2020-11/",2020-11-25T12:47:33Z,2608,{'basic': 'Bullish'}
$COTY can be 10? In few days,2020-11-25T12:35:42Z,1241,{'basic': 'Bullish'}
"$COTY I don&#39;t care about any report, if insiders are buying, so am I.",2020-11-25T12:23:21Z,2200,
$COTY amazing how can you manipulate a stock premarket whith that low volume 🤣,2020-11-25T12:13:53Z,704,
"$COTY Weak shake out and the stronger get stronger , do your research and hang tight",2020-11-25T12:12:37Z,173,{'basic': 'Bullish'}
$COTY love lifts us up where we belong... .,2020-11-25T12:06:00Z,700,
"@b_randy @Tittsmackaaa @Bigsby84 just go make some money fuckers who cares what I or any of us think. I just fucking hate Bruno Wu dude he&#39;s a con man. I hope Idex kills it for you guys. I&#39;m actually in a long hold with $ALT, $COTY and $TSLA. I&#39;ve made a few bucks with Idex. Happy Thanksgiving. Assholes 🤣 nah I&#39;m really just look mg for smoke this morning but you have me some I&#39;m good now 🤷🏻‍♂️🤣 Go kill it today 💸",2020-11-25T11:54:35Z,2580,
$COTY  Buy this dip U twit,2020-11-25T11:51:11Z,2962,{'basic': 'Bullish'}
"$COTY today and Friday will be lower volume days.  Can’t expect the stock to go up every day.  Even if we dip the rest of the week, the deal that will reduce debt closes on Monday and we will resume our rise to 10.",2020-11-25T11:45:00Z,47,{'basic': 'Bullish'}
$COTY Is headed nowhere but up. No need to panic folks lol. Analyst upgraded to $10 and we are in strongest quarter . Company is poised for success and vaccine just around the corner. Insiders buying shares. Strong CEO and successful restructure. Win win!,2020-11-25T11:42:46Z,173,{'basic': 'Bullish'}
"$COTY 
Nice dip, jump aboard. Coty double digits just around the corner. Best earnings report coming and insiders, gobbling up shares.",2020-11-25T11:26:24Z,190,{'basic': 'Bullish'}
"$COTY I would not panic on the &quot;blip&quot;. Look at the insider trading, people who are very family with the &quot;high end&quot; industry investing.",2020-11-25T11:16:49Z,9,
$COTY those who have my email ..   yes...   the answer is yes .  Goes to 8.11 of announcement of transaction . Then patience plays a big roll .  Coty gives good earnings report daaa..  hello web page for Kylie is “sold out “..,2020-11-25T10:45:49Z,62,{'basic': 'Bullish'}
$COTY like I said three weeks ago walked out of NIO .. did well .  Now .  COTY’s turn!!!  I did my due diligence .  Are you doing yours .  Cuz .. I calculate easily coty’s worth 13.11 by feb 2.,2020-11-25T10:42:54Z,62,{'basic': 'Bullish'}
"$COTY buying more shares already holding 114,000 shares .  And please ask to print proof ... gladly !!",2020-11-25T10:39:59Z,62,{'basic': 'Bullish'}
$COTY I don’t care what article is put out .. 25 billion sale and a 2.1  billion reduction in debt is huge and a 900 million cash reserve for corporate and operating expenses is massive .. easily walks itself two times its earnings.. holding those cards going into a new year where people... are going to want and go about shopping / socializing  . You have to be stupid to bet against that scenario . Closes at 7.55 today or better . Let’s go COTY !!!!,2020-11-25T10:38:09Z,62,{'basic': 'Bullish'}
$COTY some clown put out a bearish article last night.,2020-11-25T10:27:57Z,870,
$COTY I’m in on this nice dip!,2020-11-25T10:19:56Z,2166,{'basic': 'Bullish'}
$COTY why is it down 10% PM?,2020-11-25T10:13:34Z,203,
$COTY cool off station will resume toward $10 destination next week,2020-11-25T10:04:09Z,3773,{'basic': 'Bullish'}
$COTY expected breather for next big run..market futes are weak ..,2020-11-25T10:00:27Z,12068,{'basic': 'Bullish'}
$COTY Weak shorty attack....for pennies LOL CLOWN BEARS,2020-11-25T09:58:15Z,12068,{'basic': 'Bullish'}
$COTY whats happening,2020-11-25T09:57:57Z,57,
$COTY Coty continues to rise like a smooth sailing ship,2020-11-25T04:50:31Z,173,{'basic': 'Bullish'}
$COTY i would be excited but entire market is up and similar stocks also doubled.  ER completely erased,2020-11-25T02:16:20Z,8913,
$COTY huge insider buying. Someone buying  Jan 2022 leaps. Who thinks Ulta buys them next year. Some signs pointing to that. Or maybe I’m off and there is a buyback coming.  Either way. Mama didn’t raise no fool. Girls have to look pretty again if they want some side Dick.,2020-11-25T01:40:08Z,2585,{'basic': 'Bullish'}
$COTY breaking 8.64 then we gap up to 10. PT 10. Steady climber.  Give it three weeks. Loaded with Jan calls. 💰 trade.  Strong buy,2020-11-25T01:37:22Z,2585,{'basic': 'Bullish'}
"$COTY ship is going down, please evacuate for your own good..",2020-11-20T20:34:19Z,27,
$COTY the race resumes next week,2020-11-20T20:27:42Z,3687,{'basic': 'Bullish'}
$COTY so true!,2020-11-20T20:25:33Z,2300,
$COTY the most undervalued stock on S&amp;P buy the dip Guys it’s worth it ..easy $8 by charisma’s,2020-11-20T20:21:30Z,3773,{'basic': 'Bullish'}
$COTY another 2k on 5.98 total 27k,2020-11-20T20:18:28Z,3773,{'basic': 'Bullish'}
"$COTY take your profits, trump is gonna pee on the carpets before he leaves.",2020-11-20T20:17:07Z,1977,
$COTY has to cool down a little. 8$ by December 🔥📈,2020-11-20T20:13:30Z,761,{'basic': 'Bullish'}
$COTY why Coty is down today ??,2020-11-20T20:04:50Z,3773,{'basic': 'Bullish'}
$COTY If i sell it pops monday. if i buy more it tanks. guess ill do nothing.  happy friday!,2020-11-20T19:56:13Z,253,
$COTY $6.40 end of the day 🚀,2020-11-20T19:55:38Z,1176,{'basic': 'Bullish'}
$COTY https://www.linkedin.com/posts/coty_coty-cotypride-activity-6735606259917094912-bqZ0/ big growth in China. This CEO is really going to turn things around :) The portfolio of brands this company owns is  too good for this valuation.,2020-11-20T19:34:18Z,42,{'basic': 'Bullish'}
"$COTY Everything sold out in an instant. No idea how many units, but I hope they have their production lines working non-stop. 

https://www.kyliecosmetics.com/collections/kylie-x-grinch-collection",2020-11-20T19:33:19Z,507,
$COTY time to move up from these levels. Yes sir. Show me 6.20+,2020-11-20T19:31:45Z,312,{'basic': 'Bullish'}
@Steve_TheBull_Rogers $COTY   doubled my money. A first for me. Thank you!,2020-11-20T19:27:50Z,482,
$OPTT 😍 news Halted !! $COTY $GPOR $SPY,2020-11-20T19:20:31Z,1802,{'basic': 'Bullish'}
$COTY  Kim and Kylie will make us money with new product launch this month. 💵💰,2020-11-20T19:04:35Z,434,{'basic': 'Bullish'}
"$COTY MM/shorts are trying to lower price so they can get more shares and pusher price higher next week,  but they failed. We all know there is a huge potential growth here and current price is extremely undervalued which can’t be ignored. short squeeze is coming. if not today, it will be Monday!",2020-11-20T18:59:57Z,593,{'basic': 'Bullish'}
$COTY how far is this suppose  to go,2020-11-20T18:55:37Z,47,{'basic': 'Bullish'}
$COTY this thing is attempting to create a short squeeze by stacking the shorts it&#39;s hilarious just wait and watch for the gap up,2020-11-20T18:54:09Z,8913,
$COTY deadly drop in the chart but only down .15,2020-11-20T18:52:00Z,1977,
$COTY in for the bounce,2020-11-20T18:46:46Z,14,
"$COTY New Innovation. This will take off like a rocket. Don’t miss out. 🚀 
https://www.thedrum.com/news/2020/11/18/with-stores-and-salons-closed-coty-puts-new-face-innovation",2020-11-20T18:41:51Z,434,{'basic': 'Bullish'}
$COTY In,2020-11-20T18:38:12Z,5707,{'basic': 'Bullish'}
$COTY Marketwatch and TD have corrected... back to upgrade BUY and $10 PT,2020-11-20T18:28:00Z,1320,{'basic': 'Bullish'}
$COTY what’s a good price to buy in?,2020-11-20T18:21:22Z,91,{'basic': 'Bullish'}
$COTY Huge growth on deck for china https://www.linkedin.com/posts/coty_coty-cotypride-activity-6735606259917094912-bqZ0,2020-11-20T18:19:46Z,870,
"$COTY  pure manipulation, hold those shares with a tight fist,  this is going much higher,  I&#39;ll take a position.",2020-11-20T18:19:31Z,15,{'basic': 'Bullish'}
$COTY ching ching 💰💵https://www.businesswire.com/news/home/20201112005606/en/Coty-Announces-2.5bn-Wella-Sale-to-Complete-by-November-30-2020,2020-11-20T18:18:44Z,434,{'basic': 'Bullish'}
"$COTY Dear Coty, go down so I can buy more . This is going to fly soon.",2020-11-20T18:17:09Z,190,{'basic': 'Bullish'}
$COTY A yr from now this is going to be a $20 stock https://www.linkedin.com/posts/coty_coty-cotypride-activity-6735606259917094912-bqZ0,2020-11-20T18:14:17Z,870,
"$COTY will close under 5 
Trail stops are to close people literally know it will drop fast",2020-11-17T18:00:11Z,0,{'basic': 'Bearish'}
$COTY teetering on a mini breakout,2020-11-17T17:35:53Z,1977,{'basic': 'Bullish'}
$COTY EL and LB are record high. COTY should be at least $9. What the fuck are you waiting for?  COTY is the right choice for biggest shopping season of the year.  Buy as much as you can Fuckers. COTY won’t stay this low for too long.,2020-11-17T16:17:22Z,593,{'basic': 'Bullish'}
$COTY closing at 6 today aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaah,2020-11-17T15:40:36Z,8913,
$COTY 😎😎,2020-11-17T15:34:34Z,617,{'basic': 'Bullish'}
"$COTY that looks to have been the dip folks, maybe one more before close, under 5 if you’re lucky",2020-11-17T15:32:06Z,778,
$COTY I am not surprised if COTY could be green today. Big institutional/investors know COTY did a phenomenal job to turn the company around with stronger sale/income and launched new products many regions and COTY team expected stronger grow across the board. I am super long strong. Buy with confidence!,2020-11-17T15:23:40Z,593,{'basic': 'Bullish'}
$COTY there it is 5.15 to green intraday,2020-11-17T15:21:19Z,14,
$COTY looks like it is going to move,2020-11-17T15:19:41Z,14,
$COTY at previous breakout point,2020-11-17T15:18:52Z,14,
"$COTY out again with 486$ in 31 minutes, I am so bullish on this one, but when you have expenses you also have to keep it real, I will 100% be back in good luck to all of you",2020-11-17T15:14:17Z,743,{'basic': 'Bullish'}
$COTY big money nabbing those shares.,2020-11-17T15:12:50Z,8913,
$COTY This will trigger many (PSR) Price to Sales Ratio alerts when the debt is removed from the Wella sale.,2020-11-17T15:12:44Z,1977,{'basic': 'Bullish'}
$COTY Dumb retails selling and big money buying. yikes!,2020-11-17T15:11:33Z,20716,{'basic': 'Bullish'}
$COTY Red to Green day for COTY? broke above vwap,2020-11-17T15:10:53Z,14,
$COTY 5 to 5.50 easy 10% gain,2020-11-17T15:05:30Z,8913,
"$CVS $WMT Cant keep $COTY down when revenues come from Americas, EMEA, and Asia Pacific",2020-11-17T15:04:54Z,1977,{'basic': 'Bullish'}
$COTY back in! Nice dip,2020-11-17T14:57:34Z,743,{'basic': 'Bullish'}
$COTY downtrend resumed,2020-11-17T14:49:57Z,640,
"$COTY thank you MM assholes for cheap shares, just loaded more. i have invested 80% from my IRA account. Extremely undervalued. Strong buy with enormous upside especially holiday sale is coming up.",2020-11-17T14:48:54Z,593,{'basic': 'Bullish'}
$COTY Getting roughed up this morning. A close above $5 is what we are aiming for today. We can&#39;t be stopped!,2020-11-17T14:47:53Z,152,{'basic': 'Bullish'}
$COTY felt this was going to happen so I sold one third pre-market,2020-11-17T14:45:08Z,332,
$COTY i think she wants to be above 5,2020-11-17T14:44:29Z,1977,{'basic': 'Bullish'}
$COTY holding up really good on a red day imo,2020-11-17T14:20:34Z,831,
"$COTY Can&#39;t go up everyday, mid 6s in the near future.",2020-11-17T14:15:01Z,8913,
$COTY retail up. Coty up. nuff said.,2020-11-17T13:32:18Z,1977,{'basic': 'Bullish'}
$COTY Going over 6 today.,2020-11-17T13:15:35Z,20716,{'basic': 'Bullish'}
$COTY hoping to cash in on some options 😉 picked up some May 2021 $5 calls,2020-11-17T12:52:19Z,4564,{'basic': 'Bullish'}
$COTY is cheaper than 100% of the companies listed in the same industry. https://www.chartmill.com/stock/analyzer/stock/COTY?view=fundamental-analysis&amp;key=9b51b932-5770-4562-9d1f-79c43b85d607&amp;utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=COTY&amp;utm_campaign=social_tracking,2020-11-17T12:17:03Z,32,
$COTY : please share your thoughts... I bought them in June.. waiting patiently.. should I take whatever’s offered or wait until the end of nov -20th? Thanks so much in advance,2020-11-17T08:34:09Z,180,{'basic': 'Bullish'}
$COTY alright let’s get that good ol’ fashioned lockdown news going so this can drop back to $3 so I can reload what I unloaded,2020-11-12T20:40:22Z,326,
$COTY did that one poster out here get those new titties for his girlfriend after this crossed $4??  Hope so....,2020-11-12T19:59:14Z,514,
$COTY NEW ARTICLE : Top Stocks To Short Today As COVID Surges To Record Highs https://www.stck.pro/news/COTY/9083925,2020-11-12T19:45:39Z,52,
$COTY 🎄 🎁 ⛄️ ❄️,2020-11-12T19:14:54Z,150,
"$COTY Taking some profit here from my 3s. 1/2 the pot now left into Christmas. Hope everyone is still nice and green, Took a few weeks but we got it",2020-11-12T17:17:48Z,19873,{'basic': 'Bullish'}
$COTY I unloaded a big dump the other day I missed the big run but I have a ton of shares with an average cost of $2.76 think I’m gonna sell them and re-buy at $380-ish just feel like maybe they’ll be a pullback corona in full affect-and with a push of a button they’re gone still have a few shares but I have the least  in the long time🦠🧬😷 🐻 near term-I might be wrong because there could be tons of vaccines coming out just the hype alone might get things Poppin but fuck there’s a lot of Rona around🍻,2020-11-12T17:00:22Z,71,{'basic': 'Bearish'}
"$COTY just relax, COTY will be $5 by next week. Many institutional/investors will buy in.",2020-11-12T16:29:08Z,593,{'basic': 'Bullish'}
$COTY looking good grabbed 200,2020-11-12T16:12:09Z,4564,{'basic': 'Bullish'}
"Compared to an average industry price book ratio of 4.15, $COTY is valued rather cheaply. https://www.chartmill.com/stock/analyzer/stock/COTY?view=fundamental-analysis&amp;key=9b51b932-5770-4562-9d1f-79c43b85d607&amp;utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=COTY&amp;utm_campaign=social_tracking",2020-11-12T15:30:00Z,32,
"$COTY announces $2.5 bln Wella sale to completed by November 30, 2020 https://www.briefing.com/in-depth-analysis/Content/Article?ArticleId=IN20201112081543COTY",2020-11-12T15:17:14Z,76,
"$COTY no no no.....come on, dont run away",2020-11-12T15:11:18Z,1977,
$COTY who are the fucking idiots to sell at this low level???? COTY to pay its debt down to half. The company is in best financial ever with strong sale/income.,2020-11-12T15:02:16Z,593,{'basic': 'Bullish'}
$COTY lets go mofo go to 8. you know you want it!,2020-11-12T15:01:32Z,20716,{'basic': 'Bullish'}
$COTY damn it! I was too slow. Missed my chance to buy 5K more at $4.43. Jumped to 4.50 too quickly. Waiting on another chance....,2020-11-12T14:44:40Z,743,
$COTY why down on good news?,2020-11-12T14:43:45Z,5795,
"$COTY LONG 2.5 BIL sale, extra cashflow.👍💪",2020-11-12T14:36:57Z,12068,{'basic': 'Bullish'}
$COTY word is &quot;singles day&quot; sales were big on skin care products...we need China exposure.,2020-11-12T14:35:27Z,4101,{'basic': 'Bullish'}
$COTY just think how much stronger their balance sheet will be with 40% stake in that line and 2.5 billion cash.,2020-11-12T14:24:58Z,2648,{'basic': 'Bullish'}
$COTY great move by management,2020-11-12T13:23:50Z,572,{'basic': 'Bullish'}
$COTY just filed with the SEC a New Agreement and a Financial Exhibit https://last10k.com/sec-filings/coty/0001193125-20-291098.htm?utm_source=stocktwits&amp;utm_medium=forum&amp;utm_campaign=8K&amp;utm_term=coty,2020-11-12T13:16:26Z,410,
"Stocks to watch - On an uptrend 
$PLUG $PLTR $COTY $MRNA $PACB  
 
Higher highs last 5 days.  
stockbeep.com/wlupt-nov12",2020-11-12T13:15:51Z,43,
"Coty Announces $2.5Bn Wella Sale To Complete By November 30, 2020  http://www.conferencecalltranscripts.org/8/summary2/?id=8550170 $COTY",2020-11-12T13:14:45Z,762,
"$COTY [15s. delayed] filed form 8-K on November 12, 08:12:03: Item1.01: Entry into a Material Definitive Agreement https://s.flashalert.me/AAa7V8",2020-11-12T13:13:07Z,4,
"$COTY Form 8-K: Entry Into a Material Definitive Agreement. Amended and Restated Separation Agreement On November 11, 2020, the Company, Coty International B.V. Newco and Purchaser entered into the am.. 

https://newsfilter.io/a/919ffd1ed03577ca58c535545a601197",2020-11-12T13:12:46Z,531,
"Coty Announces $2.5bn Wella Sale to Complete by November 30, 2020 http://www.conferencecalltranscripts.org/summary/?id=93887&amp;pr=true $COTY",2020-11-12T13:12:43Z,762,
"$COTY they’ll have a very strong balance sheet post sale, while retaining 40% stake.",2020-11-12T13:08:09Z,2648,{'basic': 'Bullish'}
"$COTY [15s. delayed]: Issued Press Release on November 12, 08:00:00: Coty Announces $2.5bn Wella Sale to Complete by November 30, 2020 https://s.flashalert.me/5DM4ZG",2020-11-12T13:05:37Z,4,
"$COTY Coty Announces $2.5bn Wella Sale to Complete by November 30, 2020
https://www.stocktitan.net/news/COTY/coty-announces-2-5bn-wella-sale-to-complete-by-november-30-4czlxcr3dunv.html",2020-11-12T13:03:19Z,0,
"$COTY Coty Announces $2.5bn Wella Sale to Complete by November 30, 2020 

https://newsfilter.io/a/0d5326a220be6e83b05a9d3fc82b888f",2020-11-12T13:01:17Z,531,
"$COTY Day trade? Thats the problem. Trend is your friend. Daily, Two day, and most important Weekly turned bullish on 11/6. Ride it up.",2020-11-12T12:04:30Z,12,
$COTY Looking forward to Q1 2021 this will go higher my target is $10,2020-11-09T14:58:14Z,190,
"$COTY we should get a huge bump. I would short $APPS and $GLUU hard as gaming is going to take a dive in 2021. Retail, airlines,beauty are going to make a huge comeback in 2021",2020-11-09T14:39:34Z,870,
$COTY love him or hate him the President was right.. Vaccine is less then 60 days from here.,2020-11-09T14:37:45Z,870,
$COTY i dont even want to sell half. my guts telling me to ride it.....,2020-11-09T14:33:31Z,1977,{'basic': 'Bullish'}
"$COTY we will now officially see the market turn from tech to holdings in airlines, beauty, retail, restaurants and more finally take off",2020-11-09T14:33:11Z,870,
$COTY back to 8,2020-11-09T14:31:23Z,224,
"$COTY are we about to fly at 
the bell?",2020-11-09T14:27:47Z,529,
"$COTY got screwed by vaccine news, er overshadowed.",2020-11-09T14:24:06Z,8913,
$COTY @Dave1988 you owe us all an apology HAHAH,2020-11-09T14:16:11Z,19873,{'basic': 'Bullish'}
$COTY going to fly,2020-11-09T14:15:05Z,224,
@tradeNtoke $COTY $CHS The investment thesis for CHS of a 5x to 10x gain is not merely from an &quot;article&quot; but rather the quarterly investment letter from legendary investor Bill Miller&#39;s firm: https://millervalue.com/deep-value-strategy-3q20-letter/,2020-11-09T14:11:09Z,0,
"$COTY We were at these levels just back in August, but now we have a new well experienced CEO, positive earnings release, and a safe style of Vaccine from Pfizer. Target stays at $9.",2020-11-09T14:08:27Z,1977,{'basic': 'Bullish'}
$COTY ,2020-11-09T14:00:17Z,41,{'basic': 'Bullish'}
$COTY No brainer LONG from here .....FOMO coming soon..back to 52 week high..12.88 ++ ..SO cheap at these levels also airlines $HTZ $AMC 💪💪💪,2020-11-09T13:57:58Z,12068,{'basic': 'Bullish'}
$COTY big buys coming in,2020-11-09T13:57:12Z,224,
$COTY Don&#39;t sell.  This is only the beginning!!!,2020-11-09T13:57:04Z,831,
$COTY Deutsche Bank maintained coverage with HOLD and Trager 6...STRONG LONG,2020-11-09T13:52:15Z,12068,{'basic': 'Bullish'}
$COTY 6 for sure would love to see 8,2020-11-09T13:50:08Z,224,
"Keep this on 👀
COTY - $4.45 ($COTY alerted Friday at 3.81 and gapping up this morning with a nice uptrend and a high in PM of 4.50. Lookin",2020-11-09T13:47:59Z,18,
$COTY we are trending,2020-11-09T13:45:53Z,224,
$COTY shorts must be sweating today. What a premarket all around!!!,2020-11-09T13:44:03Z,2861,
"Stocks to watch - Bullish reversals 
$COTY $CVS $GLUU $AMC $BA  
 
Recovering from recent lows. 
stockbeep.com/wlbur-nov9",2020-11-09T13:31:07Z,43,
$COTY LONG and strong ..real short squeeze hasn&#39;t started...have a nice vacation Shorty&#39;s.....like I said this is BULL country now..👍,2020-11-09T13:30:43Z,12068,{'basic': 'Bullish'}
"$COTY check out $CHS too, they have a new online platform and read an article the other day that it could go up 5-10x in the future",2020-11-09T13:30:15Z,326,{'basic': 'Bullish'}
$COTY Up,2020-11-09T13:29:59Z,51,{'basic': 'Bullish'}
$COTY premarket looking good📈,2020-11-09T13:29:17Z,761,{'basic': 'Bullish'}
$COTY keep an eye on it,2020-11-09T13:25:20Z,357,{'basic': 'Bullish'}
$COTY more upgrades to come. I heard there could be up to a $8 PT from big bank.,2020-11-09T13:21:38Z,650,{'basic': 'Bullish'}
$COTY let’s run bulls. Short squeeze in full effect,2020-11-09T13:11:35Z,650,{'basic': 'Bullish'}
"$COTY one word, ohyea.",2020-11-09T13:11:04Z,2020,{'basic': 'Bullish'}
"$COTY Since last ER, stock dropped 26%. Reporting Earnings on 11/4 Before Open (Confirmed). Analysts expect -0.07 EPS. What&#39;s your preference buying/selling in Earnings? 
 
https://stocksearning.com/stocks/COTY/earnings-date 
#COTY #CotyInc #stockmarket #stocktwits #Stocksearning",2020-11-04T08:20:49Z,704,
$COTY charts looking nice could see 6$+ by end of year 🔥🔥📈,2020-11-04T05:12:23Z,761,{'basic': 'Bullish'}
@howday @Jacob2030 @uknatty Dude bought into $COTY months ago and is eating dirt right now,2020-11-03T23:21:44Z,769,
@Jacob2030 What does $COTY look like again.. lol.. douche,2020-11-03T23:19:50Z,769,
Your daily News digest for Coty Inc $COTY https://wsfriend.com/daily/news/COTY/2020-11-03/,2020-11-03T21:31:05Z,94,
"$COTY another up day, that&#39;s good right?  Full discloser, I bailed today mainly because I&#39;m a whimp.  Notes on chart.",2020-11-03T21:30:06Z,3734,
$COTY COTY will explore to launch more beauty products in Asia. the market there is very strong.,2020-11-03T20:53:11Z,593,{'basic': 'Bullish'}
$COTY guidance will be bad. Next stop $2.50,2020-11-03T19:40:47Z,13,{'basic': 'Bearish'}
$COTY  added 3.09,2020-11-03T18:52:58Z,332,{'basic': 'Bullish'}
